Time,Latitude,Longitude,counts
1712982761.56,0,0,25.5
1712982763.54,0,0,25.5
1712982765.56,0,0,34.0
1712982767.56,0,0,21.0
1712982769.56,0,0,32.5
1712982771.54,0,0,32.5
1712982773.56,0,0,39.5
1712982775.55,0,0,33.0
1712982777.56,0,0,31.0
1712982779.56,0,0,24.0
1712982781.55,0,0,24.0
1712982783.56,0,0,28.0
1712982785.56,0,0,30.5
1712982787.56,0,0,27.5
1712982789.56,0,0,33.5
1712982791.56,0,0,33.5
1712982793.56,0,0,28.5
1712982795.56,0,0,31.0
1712982797.56,0,0,30.0
1712982799.53,0,0,30.0
1712982801.56,0,0,37.5
1712982803.55,0,0,29.5
1712982805.56,0,0,35.5
1712982807.56,0,0,31.5
1712982809.54,0,0,31.5
1712982811.56,0,0,33.0
1712982813.56,0,0,32.5
1712982815.56,0,0,28.0
1712982817.54,0,0,28.0
1712982819.56,0,0,27.5
1712982821.56,0,0,30.0
1712982823.56,0,0,28.5
1712982825.56,0,0,34.5
1712982827.53,0,0,34.5
1712982829.56,0,0,32.0
1712982831.56,0,0,31.0
1712982833.56,0,0,35.0
1712982835.56,0,0,26.5
1712982837.56,0,0,26.5
1712982839.56,0,0,30.5
1712982841.56,0,0,35.5
1712982843.56,0,0,29.0
1712982845.54,0,0,29.0
1712982847.56,0,0,30.0
1712982849.56,0,0,32.0
1712982851.56,0,0,40.0
1712982853.56,0,0,30.5
1712982855.53,0,0,30.5
1712982857.56,0,0,31.5
1712982859.56,0,0,33.5
1712982861.56,0,0,25.5
1712982863.56,0,0,29.5
1712982865.53,0,0,29.5
1712982867.57,0,0,27.5
1712982869.56,0,0,33.5
1712982871.56,0,0,29.5
1712982873.53,0,0,29.5
1712982875.56,0,0,34.5
1712982877.56,0,0,22.5
1712982879.56,0,0,37.5
1712982881.56,0,0,40.5
1712982883.55,0,0,40.5
1712982885.56,0,0,34.0
1712982887.56,0,0,27.5
1712982889.55,0,0,31.5
1712982891.56,0,0,34.0
1712982893.53,0,0,34.0
1712982895.56,0,0,34.0
1712982897.56,0,0,33.0
1712982899.56,0,0,25.0
1712982901.54,0,0,25.0
1712982903.56,0,0,29.5
1712982905.56,0,0,34.0
1712982907.56,0,0,24.5
1712982909.56,0,0,36.5
1712982911.53,0,0,36.5
1712982913.56,0,0,25.0
1712982915.56,0,0,27.0
1712982917.56,0,0,35.5
1712982919.56,0,0,28.0
1712982921.53,0,0,28.0
1712982923.56,0,0,41.0
1712982925.56,0,0,28.5
1712982927.56,0,0,33.0
1712982929.53,0,0,33.0
1712982931.56,0,0,36.0
1712982933.56,0,0,35.0
1712982935.55,0,0,30.0
1712982937.56,0,0,30.0
1712982939.53,0,0,30.0
1712982941.56,0,0,35.0
1712982943.56,0,0,26.5
1712982945.56,0,0,27.5
1712982947.56,0,0,34.5
1712982949.53,0,0,34.5
1712982951.55,0,0,33.5
1712982953.56,0,0,24.5
1712982955.56,0,0,34.0
1712982957.53,0,0,34.0
1712982959.56,0,0,32.0
1712982961.56,0,0,36.5
1712982963.55,0,0,32.5
1712982965.56,0,0,25.5
1712982967.53,0,0,25.5
1712982969.56,0,0,32.5
1712982971.56,0,0,29.0
1712982973.56,0,0,23.0
1712982975.54,0,0,23.0
1712982977.56,0,0,36.5
1712982979.56,0,0,28.0
1712982981.56,0,0,36.5
1712982983.56,0,0,30.0
1712982985.54,0,0,30.0
1712982987.56,0,0,34.5
1712982989.56,0,0,36.0
1712982991.56,0,0,32.5
1712982993.56,0,0,32.0
1712982995.53,0,0,32.0
1712982997.56,0,0,29.5
1712982999.56,0,0,27.0
1712983001.56,0,0,26.5
1712983003.53,0,0,26.5
1712983005.56,0,0,35.0
1712983007.56,0,0,26.0
1712983009.56,0,0,45.0
1712983011.56,0,0,31.5
1712983013.53,0,0,31.5
1712983015.56,0,0,28.5
1712983017.56,0,0,38.0
1712983019.56,0,0,35.0
1712983021.56,0,0,37.0
1712983023.53,0,0,37.0
1712983025.56,0,0,39.0
1712983027.55,0,0,26.5
1712983029.56,0,0,31.5
1712983031.55,0,0,31.5
1712983033.56,0,0,33.5
1712983035.56,0,0,29.5
1712983037.61,0,0,27.0
1712983039.56,0,0,29.5
1712983041.53,0,0,29.5
1712983043.59,0,0,27.5
1712983045.56,0,0,34.5
1712983047.56,0,0,29.5
1712983049.56,0,0,27.5
1712983051.53,0,0,27.5
1712983053.56,0,0,29.0
1712983055.56,0,0,35.0
1712983057.56,0,0,32.5
1712983059.56,0,0,31.0
1712983061.53,0,0,31.0
1712983063.56,0,0,27.0
1712983065.56,0,0,27.5
1712983067.56,0,0,31.5
1712983069.53,0,0,31.5
1712983071.56,0,0,29.5
1712983073.56,0,0,26.5
1712983075.56,0,0,24.5
1712983077.56,0,0,38.0
1712983079.54,0,0,38.0
1712983081.56,0,0,34.0
1712983083.56,0,0,32.0
1712983085.56,0,0,30.5
1712983087.54,0,0,30.5
1712983089.56,0,0,33.5
1712983091.56,0,0,28.5
1712983093.55,0,0,34.0
1712983095.56,0,0,29.0
1712983097.53,0,0,29.0
1712983099.56,0,0,32.5
1712983101.56,0,0,34.5
1712983103.56,0,0,34.5
1712983105.56,0,0,26.0
1712983107.53,0,0,26.0
1712983109.56,0,0,32.5
1712983111.56,0,0,35.0
1712983113.56,0,0,27.0
1712983115.53,0,0,27.0
1712983117.56,0,0,34.5
1712983119.56,0,0,34.0
1712983121.56,0,0,29.0
1712983123.56,0,0,27.0
1712983125.53,0,0,27.0
1712983127.56,0,0,31.5
1712983129.56,0,0,30.5
1712983131.56,0,0,26.5
1712983133.55,0,0,30.0
1712983135.54,0,0,30.0
1712983137.56,0,0,37.5
1712983139.56,0,0,35.5
1712983141.56,0,0,24.0
1712983143.56,0,0,24.0
1712983145.55,0,0,31.5
1712983147.56,0,0,22.5
1712983149.56,0,0,33.0
1712983151.56,0,0,34.0
1712983153.54,0,0,34.0
1712983155.56,0,0,34.5
1712983157.56,0,0,31.5
1712983159.56,0,0,34.0
1712983161.53,0,0,34.0
1712983163.55,0,0,35.5
1712983165.55,0,0,32.5
1712983167.56,0,0,29.5
1712983169.56,0,0,33.5
1712983171.54,0,0,33.5
1712983173.56,0,0,28.5
1712983175.56,0,0,36.0
1712983177.56,0,0,23.5
1712983179.56,0,0,36.0
1712983181.55,0,0,36.0
1712983183.56,0,0,37.5
1712983185.56,0,0,32.5
1712983187.56,0,0,31.0
1712983189.55,0,0,31.0
1712983191.56,0,0,33.5
1712983193.56,0,0,28.5
1712983195.56,0,0,34.5
1712983197.56,0,0,38.5
1712983199.53,0,0,38.5
1712983201.56,0,0,41.0
1712983203.56,0,0,26.0
1712983205.56,0,0,30.5
1712983207.56,0,0,32.0
1712983209.53,0,0,32.0
1712983211.56,0,0,33.5
1712983213.56,0,0,32.5
1712983215.57,0,0,37.5
1712983217.55,0,0,37.5
1712983219.56,0,0,36.5
1712983221.56,0,0,30.5
1712983223.56,0,0,33.0
1712983225.56,0,0,29.0
1712983227.53,0,0,29.0
1712983229.57,0,0,36.0
1712983231.56,0,0,30.0
1712983233.56,0,0,25.5
1712983235.56,0,0,28.5
1712983237.54,0,0,28.5
1712983239.56,0,0,26.5
1712983241.55,0,0,27.0
1712983243.56,0,0,27.5
1712983245.53,0,0,27.5
1712983247.56,0,0,37.5
1712983249.56,0,0,29.5
1712983251.56,0,0,37.5
1712983253.56,0,0,27.5
1712983255.53,0,0,27.5
1712983257.56,0,0,33.0
1712983259.56,0,0,33.5
1712983261.55,0,0,23.0
1712983263.53,0,0,23.0
1712983265.55,0,0,27.0
1712983267.56,0,0,37.0
1712983269.56,0,0,31.0
1712983271.56,0,0,30.0
1712983273.53,0,0,30.0
1712983275.56,0,0,27.0
1712983277.56,0,0,35.5
1712983279.56,0,0,31.0
1712983281.56,0,0,28.0
1712983283.53,0,0,28.0
1712983285.56,0,0,38.0
1712983287.56,0,0,29.5
1712983289.56,0,0,36.0
1712983291.54,0,0,36.0
1712983293.56,0,0,30.5
1712983295.56,0,0,30.5
1712983297.56,0,0,33.0
1712983299.56,0,0,30.5
1712983301.53,0,0,30.5
1712983303.56,0,0,37.0
1712983305.56,0,0,28.5
1712983307.56,0,0,37.5
1712983309.56,0,0,28.5
1712983311.54,0,0,28.5
1712983313.56,0,0,38.0
1712983315.56,0,0,31.5
1712983317.61,0,0,34.0
1712983319.53,0,0,34.0
1712983321.56,0,0,33.0
1712983323.56,0,0,40.0
1712983325.56,0,0,27.5
1712983327.56,0,0,29.5
1712983329.55,0,0,29.5
1712983331.56,0,0,37.5
1712983333.56,0,0,32.0
1712983335.56,0,0,33.0
1712983337.56,0,0,25.5
1712983339.53,0,0,25.5
1712983341.56,0,0,35.5
1712983343.56,0,0,30.5
1712983345.56,0,0,30.5
1712983347.53,0,0,30.5
1712983349.56,0,0,28.5
1712983351.56,0,0,35.5
1712983353.56,0,0,29.0
1712983355.55,0,0,34.5
1712983357.54,0,0,34.5
1712983359.56,0,0,31.0
1712983361.56,0,0,31.0
1712983363.56,0,0,37.5
1712983365.54,0,0,37.5
1712983367.56,0,0,30.5
1712983369.56,0,0,26.5
1712983371.56,0,0,32.5
1712983373.56,0,0,34.5
1712983375.53,0,0,34.5
1712983377.56,0,0,27.0
1712983379.56,0,0,38.5
1712983381.56,0,0,26.5
1712983383.56,0,0,29.0
1712983385.53,0,0,29.0
1712983387.56,0,0,26.0
1712983389.56,0,0,31.0
1712983391.56,0,0,33.0
1712983393.54,0,0,33.0
1712983395.56,0,0,30.5
1712983397.56,0,0,37.5
1712983399.55,0,0,32.0
1712983401.56,0,0,31.5
1712983403.53,0,0,31.5
1712983405.56,0,0,32.5
1712983407.56,0,0,33.0
1712983409.56,0,0,32.5
1712983411.56,0,0,30.5
1712983413.53,0,0,30.5
1712983415.56,0,0,28.0
1712983417.56,0,0,31.5
1712983419.56,0,0,34.5
1712983421.54,0,0,34.5
1712983423.56,0,0,26.5
1712983425.56,0,0,31.5
1712983427.56,0,0,24.0
1712983429.56,0,0,29.0
1712983431.53,0,0,29.0
1712983433.56,0,0,39.0
1712983435.56,0,0,30.5
1712983437.56,0,0,38.0
1712983439.56,0,0,24.5
1712983441.53,0,0,24.5
1712983443.56,0,0,33.0
1712983445.56,0,0,39.5
1712983447.56,0,0,31.0
1712983449.53,0,0,31.0
1712983451.56,0,0,28.5
1712983453.56,0,0,29.0
1712983455.55,0,0,35.0
1712983457.55,0,0,35.5
1712983459.53,0,0,35.5
1712983461.56,0,0,34.0
1712983463.56,0,0,30.5
1712983465.56,0,0,33.0
1712983467.54,0,0,33.0
1712983469.56,0,0,36.0
1712983471.56,0,0,30.5
1712983473.56,0,0,32.0
1712983475.56,0,0,27.0
1712983477.55,0,0,27.0
1712983479.56,0,0,32.5
1712983481.55,0,0,33.0
1712983483.56,0,0,34.0
1712983485.56,0,0,40.0
1712983487.54,0,0,40.0
1712983489.56,0,0,31.5
1712983491.56,0,0,40.5
1712983493.56,0,0,32.0
1712983495.54,0,0,32.0
1712983497.56,0,0,32.5
1712983499.56,0,0,29.5
1712983501.55,0,0,32.0
1712983503.56,0,0,30.5
1712983505.53,0,0,30.5
1712983507.56,0,0,33.0
1712983509.56,0,0,33.0
1712983511.56,0,0,33.0
1712983513.56,0,0,35.0
1712983515.53,0,0,35.0
1712983517.56,0,0,35.0
1712983519.55,0,0,38.5
1712983521.56,0,0,32.5
1712983523.53,0,0,32.5
1712983525.56,0,0,32.0
1712983527.56,0,0,35.0
1712983529.56,0,0,31.0
1712983531.57,0,0,33.5
1712983533.53,0,0,33.5
1712983535.56,0,0,33.5
1712983537.55,0,0,36.0
1712983539.56,0,0,31.0
1712983541.56,0,0,36.5
1712983543.53,0,0,36.5
1712983545.56,0,0,26.0
1712983547.55,0,0,31.0
1712983549.55,0,0,28.5
1712983551.55,0,0,28.5
1712983553.56,0,0,29.0
1712983555.56,0,0,30.5
1712983557.56,0,0,37.0
1712983559.56,0,0,28.5
1712983561.54,0,0,28.5
1712983563.56,0,0,30.0
1712983565.56,0,0,27.0
1712983567.56,0,0,39.0
1712983569.53,0,0,39.0
1712983571.56,0,0,30.0
1712983573.55,0,0,31.5
1712983575.56,0,0,26.0
1712983577.56,0,0,35.5
1712983579.53,0,0,35.5
1712983581.56,0,0,28.5
1712983583.56,0,0,36.0
1712983585.56,0,0,36.0
1712983587.56,0,0,31.0
1712983589.53,0,0,31.0
1712983591.56,0,0,26.0
1712983593.56,0,0,34.0
1712983595.56,0,0,28.0
1712983597.53,0,0,28.0
1712983599.56,0,0,34.0
1712983601.56,0,0,40.0
1712983603.56,0,0,30.5
1712983605.56,0,0,35.5
1712983607.54,0,0,35.5
1712983609.56,0,0,39.5
1712983611.56,0,0,29.5
1712983613.56,0,0,31.5
1712983615.56,0,0,38.0
1712983617.53,0,0,38.0
1712983619.56,0,0,27.0
1712983621.56,0,0,30.5
1712983623.56,0,0,38.0
1712983625.55,0,0,38.0
1712983627.56,0,0,35.5
1712983629.56,0,0,30.5
1712983631.55,0,0,28.5
1712983633.56,0,0,36.5
1712983635.53,0,0,36.5
1712983637.55,0,0,30.5
1712983639.56,0,0,25.5
1712983641.55,0,0,29.0
1712983643.54,0,0,29.0
1712983645.56,0,0,32.5
1712983647.56,0,0,33.5
1712983649.56,0,0,29.0
1712983651.55,0,0,35.5
1712983653.53,0,0,35.5
1712983655.56,0,0,30.5
1712983657.56,0,0,30.5
1712983659.56,0,0,34.0
1712983661.56,0,0,31.5
1712983663.53,0,0,31.5
1712983665.56,0,0,33.0
1712983667.56,0,0,33.5
1712983669.56,0,0,29.5
1712983671.53,0,0,29.5
1712983673.56,0,0,36.0
1712983675.56,0,0,31.0
1712983677.56,0,0,29.5
1712983679.56,0,0,33.5
1712983681.53,0,0,33.5
1712983683.56,0,0,33.5
1712983685.56,0,0,31.0
1712983687.56,0,0,29.0
1712983689.56,0,0,32.0
1712983691.53,0,0,32.0
1712983693.56,0,0,31.0
1712983695.56,0,0,31.0
1712983697.56,0,0,28.5
1712983699.53,0,0,28.5
1712983701.56,0,0,29.5
1712983703.56,0,0,28.0
1712983705.56,0,0,23.5
1712983707.56,0,0,35.0
1712983709.53,0,0,35.0
1712983711.56,0,0,36.0
1712983713.56,0,0,29.5
1712983715.56,0,0,32.5
1712983717.56,0,0,25.5
1712983719.53,0,0,25.5
1712983721.56,0,0,31.5
1712983723.56,0,0,29.0
1712983725.57,0,0,32.5
1712983727.53,0,0,32.5
1712983729.56,0,0,31.5
1712983731.56,0,0,29.5
1712983733.56,0,0,27.0
1712983735.56,0,0,27.0
1712983737.53,0,0,27.0
1712983739.56,0,0,32.0
1712983741.56,0,0,28.5
1712983743.59,0,0,25.5
1712983745.56,0,0,24.5
1712983747.53,0,0,24.5
1712983749.59,0,0,35.0
1712983751.56,0,0,24.5
1712983753.56,0,0,25.0
1712983755.53,0,0,25.0
1712983757.56,0,0,33.0
1712983759.56,0,0,22.5
1712983761.56,0,0,35.0
1712983763.56,0,0,31.0
1712983765.54,0,0,31.0
1712983767.56,0,0,27.0
1712983769.56,0,0,33.0
1712983771.56,0,0,37.0
1712983773.56,0,0,41.0
1712983775.54,0,0,41.0
1712983777.56,0,0,35.5
1712983779.56,0,0,31.5
1712983781.56,0,0,36.0
1712983783.57,0,0,33.0
1712983785.53,0,0,33.0
1712983787.56,0,0,32.5
1712983789.56,0,0,31.5
1712983791.56,0,0,21.5
1712983793.53,0,0,21.5
1712983795.55,0,0,35.5
1712983797.56,0,0,25.0
1712983799.56,0,0,38.0
1712983801.56,0,0,35.0
1712983803.53,0,0,35.0
1712983805.56,0,0,29.0
1712983807.56,0,0,31.5
1712983809.56,0,0,34.0
1712983811.53,0,0,34.0
1712983813.56,0,0,27.0
1712983815.56,0,0,33.0
1712983817.55,0,0,35.0
1712983819.56,0,0,30.5
1712983821.53,0,0,30.5
1712983823.56,0,0,28.0
1712983825.56,0,0,29.5
1712983827.55,0,0,32.0
1712983829.56,0,0,32.0
1712983831.55,0,0,32.0
1712983833.58,0,0,34.5
1712983835.56,0,0,32.5
1712983837.55,0,0,28.0
1712983839.53,0,0,28.0
1712983841.56,0,0,32.5
1712983843.56,0,0,33.0
1712983845.55,0,0,29.0
1712983847.56,0,0,30.0
1712983849.53,0,0,30.0
1712983851.56,0,0,22.0
1712983853.56,0,0,36.0
1712983855.56,0,0,28.5
1712983857.53,0,0,28.5
1712983859.55,0,0,28.0
1712983861.56,0,0,28.0
1712983863.56,0,0,29.0
1712983865.56,0,0,30.5
1712983867.53,0,0,30.5
1712983869.56,0,0,32.0
1712983871.56,0,0,30.0
1712983873.56,0,0,38.5
1712983875.56,0,0,30.5
1712983877.53,0,0,30.5
1712983879.56,0,0,29.0
1712983881.56,0,0,27.5
1712983883.56,0,0,33.5
1712983885.53,0,0,33.5
1712983887.56,0,0,35.5
1712983889.56,0,0,29.5
1712983891.56,0,0,28.0
1712983893.55,0,0,30.5
1712983895.54,0,0,30.5
1712983897.56,0,0,36.5
1712983899.56,0,0,29.0
1712983901.56,0,0,35.0
1712983903.56,0,0,33.5
1712983905.54,0,0,33.5
1712983907.56,0,0,33.5
1712983909.56,0,0,29.0
1712983911.56,0,0,33.5
1712983913.54,0,0,33.5
1712983915.56,0,0,32.5
1712983917.56,0,0,44.5
1712983919.56,0,0,33.0
1712983921.56,0,0,19.5
1712983923.55,0,0,19.5
1712983925.56,0,0,29.0
1712983927.56,0,0,32.5
1712983929.56,0,0,37.0
1712983931.55,0,0,30.5
1712983933.53,0,0,30.5
1712983935.56,0,0,33.5
1712983937.56,0,0,31.5
1712983939.56,0,0,26.5
1712983941.53,0,0,26.5
1712983943.56,0,0,38.0
1712983945.56,0,0,29.0
1712983947.56,0,0,32.0
1712983949.56,0,0,25.5
1712983951.53,0,0,25.5
1712983953.56,0,0,29.0
1712983955.56,0,0,33.5
1712983957.56,0,0,28.5
1712983959.54,0,0,28.5
1712983961.56,0,0,35.5
1712983963.56,0,0,37.0
1712983965.56,0,0,31.5
1712983967.56,0,0,24.0
1712983969.53,0,0,24.0
1712983971.56,0,0,36.5
1712983973.56,0,0,30.0
1712983975.56,0,0,26.0
1712983977.56,0,0,34.5
1712983979.53,0,0,34.5
1712983981.56,0,0,30.5
1712983983.56,0,0,33.5
1712983985.56,0,0,29.0
1712983987.53,0,0,29.0
1712983989.56,0,0,34.5
1712983991.56,0,0,26.5
1712983993.56,0,0,29.5
1712983995.56,0,0,34.5
1712983997.53,0,0,34.5
1712983999.56,0,0,43.0
1712984001.56,0,0,36.5
1712984003.55,0,0,24.0
1712984005.56,0,0,31.5
1712984007.53,0,0,31.5
1712984009.56,0,0,37.0
1712984011.56,0,0,25.5
1712984013.56,0,0,37.5
1712984015.55,0,0,37.5
1712984017.56,0,0,31.5
1712984019.55,0,0,33.5
1712984021.56,0,0,29.5
1712984023.56,0,0,28.5
1712984025.53,0,0,28.5
1712984027.56,0,0,33.5
1712984029.56,0,0,31.5
1712984031.56,0,0,32.0
1712984033.54,0,0,32.0
1712984035.56,0,0,34.0
1712984037.56,0,0,28.0
1712984039.56,0,0,36.0
1712984041.56,0,0,31.5
1712984043.53,0,0,31.5
1712984045.56,0,0,35.5
1712984047.56,0,0,33.0
1712984049.56,0,0,27.0
1712984051.56,0,0,32.5
1712984053.53,0,0,32.5
1712984055.56,0,0,32.5
1712984057.55,0,0,33.5
1712984059.55,0,0,23.0
1712984061.53,0,0,23.0
1712984063.56,0,0,33.0
1712984065.56,0,0,28.5
1712984067.56,0,0,27.0
1712984069.56,0,0,30.0
1712984071.55,0,0,30.0
1712984073.56,0,0,29.0
1712984075.56,0,0,27.0
1712984077.56,0,0,29.0
1712984079.56,0,0,29.5
1712984081.53,0,0,29.5
1712984083.56,0,0,22.0
1712984085.55,0,0,31.0
1712984087.55,0,0,31.0
1712984089.53,0,0,31.0
1712984091.56,0,0,34.0
1712984093.56,0,0,27.5
1712984095.55,0,0,33.0
1712984097.56,0,0,31.0
1712984099.53,0,0,31.0
1712984101.56,0,0,25.5
1712984103.56,0,0,26.5
1712984105.56,0,0,30.5
1712984107.54,0,0,30.5
1712984109.55,0,0,27.0
1712984111.56,0,0,30.0
1712984113.55,0,0,34.5
1712984115.56,0,0,33.0
1712984117.57,0,0,33.0
1712984119.56,0,0,27.5
1712984121.56,0,0,28.5
1712984123.56,0,0,33.5
1712984125.56,0,0,39.5
1712984127.53,0,0,39.5
1712984129.56,0,0,29.5
1712984131.56,0,0,32.5
1712984133.56,0,0,33.5
1712984135.54,0,0,33.5
1712984137.56,0,0,32.0
1712984139.56,0,0,40.5
1712984141.56,0,0,31.5
1712984143.56,0,0,27.0
1712984145.54,0,0,27.0
1712984147.56,0,0,33.5
1712984149.56,0,0,27.5
1712984151.56,0,0,30.0
1712984153.55,0,0,22.0
1712984155.53,0,0,22.0
1712984157.56,0,0,30.0
1712984159.56,0,0,26.0
1712984161.56,0,0,33.0
1712984163.55,0,0,33.0
1712984165.57,0,0,26.0
1712984167.56,0,0,32.5
1712984169.56,0,0,26.0
1712984171.56,0,0,35.0
1712984173.53,0,0,35.0
1712984175.56,0,0,35.0
1712984177.56,0,0,28.5
1712984179.56,0,0,33.5
1712984181.56,0,0,35.0
1712984183.53,0,0,35.0
1712984185.61,0,0,35.5
1712984187.56,0,0,28.5
1712984189.56,0,0,32.0
1712984191.55,0,0,32.0
1712984193.56,0,0,29.5
1712984195.56,0,0,27.5
1712984197.56,0,0,25.0
1712984199.56,0,0,29.0
1712984201.55,0,0,29.0
1712984203.56,0,0,28.5
1712984205.56,0,0,33.5
1712984207.56,0,0,31.0
1712984209.56,0,0,29.0
1712984211.57,0,0,29.0
1712984213.56,0,0,30.5
1712984215.55,0,0,29.5
1712984217.56,0,0,35.5
1712984219.53,0,0,35.5
1712984221.56,0,0,36.5
1712984223.56,0,0,24.0
1712984225.55,0,0,34.5
1712984227.56,0,0,34.5
1712984229.55,0,0,34.5
1712984231.55,0,0,36.0
1712984233.56,0,0,36.0
1712984235.56,0,0,33.5
1712984237.54,0,0,33.5
1712984239.56,0,0,32.0
1712984241.56,0,0,28.0
1712984243.56,0,0,42.5
1712984245.56,0,0,32.5
1712984247.53,0,0,32.5
1712984249.56,0,0,33.5
1712984251.56,0,0,38.5
1712984253.56,0,0,41.0
1712984255.56,0,0,28.5
1712984257.54,0,0,28.5
1712984259.56,0,0,35.0
1712984261.55,0,0,29.5
1712984263.56,0,0,33.5
1712984265.54,0,0,33.5
1712984267.56,0,0,30.5
1712984269.55,0,0,32.0
1712984271.55,0,0,30.0
1712984273.56,0,0,30.5
1712984275.53,0,0,30.5
1712984277.56,0,0,26.0
1712984279.56,0,0,27.0
1712984281.56,0,0,28.0
1712984283.56,0,0,33.0
1712984285.53,0,0,33.0
1712984287.56,0,0,26.0
1712984289.56,0,0,31.5
1712984291.56,0,0,33.5
1712984293.54,0,0,33.5
1712984295.56,0,0,36.5
1712984297.56,0,0,37.5
1712984299.56,0,0,34.0
1712984301.56,0,0,34.0
1712984303.53,0,0,34.0
1712984305.56,0,0,28.0
1712984307.56,0,0,26.0
1712984309.56,0,0,26.5
1712984311.54,0,0,26.5
1712984313.56,0,0,34.0
1712984315.56,0,0,33.0
1712984317.56,0,0,30.5
1712984319.56,0,0,26.0
1712984321.53,0,0,26.0
1712984323.56,0,0,26.0
1712984325.56,0,0,30.5
1712984327.56,0,0,28.0
1712984329.56,0,0,33.5
1712984331.53,0,0,33.5
1712984333.56,0,0,33.5
1712984335.55,0,0,30.5
1712984337.55,0,0,40.0
1712984339.53,0,0,40.0
