Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708127966.1924725,27.04796875,181647,37.72008743292724,1008.3685555246208,40.720861116924006,2,3,3
1708127967.2045143,27.04875,185236,38.068662928207125,1008.3592161979137,40.79892233110899,2,3,3
1708127968.2165234,27.0497265625,188150,38.27341142394498,1008.3572715442947,40.81517646967548,2,3,3
1708127969.2285707,27.0516796875,192071,38.34590840832756,1008.3586892434687,40.803326809937666,2,3,3
1708127970.2405818,27.05421875,196043,38.322075615158624,1008.3557558876212,40.82784490973396,2,3,3
1708127971.2526152,27.0548046875,199821,38.21372865859977,1008.3567118942453,40.81985423774016,2,3,3
1708127972.2646172,27.055390625,202875,38.07537512526299,1008.352360834093,40.8562221258171,2,3,3
1708127973.276611,27.0583203125,205897,37.937386883102434,1008.3518337557084,40.86062766483134,2,3,3
1708127974.288647,27.060859375,209009,37.78746682615335,1008.3471312305177,40.8999333967415,2,3,3
1708127975.3006303,27.064375,212354,37.66178643528317,1008.3457909924339,40.91113571134465,2,3,3
1708127976.3127697,27.067109375,214273,37.530128359988865,1008.3502522604126,40.87384646743203,2,3,3
1708127977.3254113,27.068671875,216652,37.416428305070426,1008.3528015586371,40.85253836933312,2,3,3
1708127978.337446,27.071796875,220101,37.32093083209345,1008.3525929576381,40.85428194186699,2,3,3
1708127979.349556,27.0747265625,221719,37.23743736558442,1008.3502965756354,40.87347606193731,2,3,3
1708127980.3616235,27.0762890625,224418,37.15384671481976,1008.3457695329205,40.91131507973701,2,3,3
1708127981.3736548,27.0782421875,227184,37.07631782726126,1008.3613397028197,40.78117331592601,2,3,3
1708127982.3855977,27.080390625,229224,37.00482167076391,1008.3630758881893,40.76666167875231,2,3,3
1708127983.3975585,27.08234375,231625,36.945282715070356,1008.364493403674,40.7548136095783,2,3,3
1708127984.4095626,27.0841015625,233746,36.885746010140245,1008.3655922501786,40.74562909174923,2,3,3
1708127985.4216018,27.085859375,235571,36.85010655749767,1008.3666910888412,40.73644464756726,2,3,3
1708127986.433618,27.0860546875,237766,36.814315418809045,1008.3617024274951,40.77814153609547,2,3,3
1708127987.4456341,27.0876171875,239482,36.79657247139725,1008.36248258511,40.77162070859785,2,3,3
1708127988.457646,27.088203125,241750,36.76679923601667,1008.3616694467729,40.77841720048004,2,3,3
1708127989.4696476,27.0895703125,243704,36.73114646282927,1008.3656691681203,40.74498618678081,2,3,3
1708127990.4817088,27.0915234375,245689,36.70152482534061,1008.3706248761997,40.703564863993165,2,3,3
1708127991.4936936,27.0899609375,247337,36.695402174808834,1008.369844721297,40.71008562618583,2,3,3
1708127992.5056698,27.09015625,249569,36.6715705365148,1008.3666251435186,40.73699583938744,2,3,3
1708127993.5176163,27.0907421875,250511,36.641820857750595,1008.3675811191459,40.729005496211904,2,3,3
1708127994.5295997,27.0923046875,253769,36.636018641644974,1008.3648230149788,40.75205860983375,2,3,3
1708127995.5415862,27.0942578125,254743,36.62429557357306,1008.3680095874089,40.72542422650122,2,3,3
1708127996.553531,27.0962109375,256515,36.60661319239487,1008.3605813512811,40.78751188644468,2,3,3
1708127997.5655198,27.09875,257711,36.59495173146814,1008.357647291657,40.81203583142107,2,3,3
1708127998.577562,27.101875,259525,36.57739153728591,1008.3733606385172,40.68069859699591,2,3,3
1708127999.589572,27.105,260954,36.55983314697326,1008.3660750219053,40.74159393060466,2,3,3
1708128000.6015673,27.106953125,262191,36.54811533257956,1008.3692615496954,40.7149599471684,2,3,3
1708128001.6136086,27.1094921875,263859,36.54837318385484,1008.3645581802537,40.75427218555196,3,4,4
1708128002.6256278,27.108125,265761,36.53036168402206,1008.3658659633256,40.74334130916405,3,4,4
1708128003.637695,27.1079296875,266187,36.51842789629485,1008.3655473119477,40.74600469999532,3,4,4
1708128004.6497147,27.110078125,268340,36.50077661227939,1008.3725908256886,40.687132902959036,2,3,3
1708128005.6617975,27.1126171875,269211,36.4950781764384,1008.3785024946441,40.637721660574975,2,3,3
1708128006.67392,27.114765625,270749,36.4655192760662,1008.3749309385057,40.66757361296764,2,3,3
1708128007.6859121,27.1161328125,272304,36.45374869268449,1008.3771615010129,40.648930008039216,2,3,3
1708128008.6979663,27.1176953125,273651,36.44795277700548,1008.3744031321212,40.67198515695217,3,4,4
1708128009.7099774,27.11984375,275240,36.43626257454017,1008.377908288178,40.64268817971655,3,4,4
1708128010.721997,27.121796875,275927,36.4186002024908,1008.3775563837245,40.6456294820598,3,4,4
1708128011.7340424,27.1227734375,278008,36.41869909873252,1008.3809188422416,40.61752527635376,3,4,4
1708128012.746045,27.1239453125,278943,36.41286478777725,1008.3828307457884,40.601545178303454,3,4,4
1708128013.7580118,27.123359375,279884,36.40685270497252,1008.3712595312483,40.69826023502842,3,4,4
1708128014.7704341,27.1235546875,282025,36.39496765210121,1008.3715781785166,40.69559689076551,3,4,4
1708128015.7828033,27.12453125,282505,36.406971350639814,1008.3767098423718,40.652705082367035,3,4,4
1708128016.79481,27.1258984375,283713,36.389252777801005,1008.3718635132266,40.69321198289537,3,4,4
1708128017.806829,27.1270703125,284443,36.39532349861185,1008.3666985114717,40.73638260688258,3,4,4
1708128018.81879,27.1274609375,285421,36.3953630378662,1008.3708742428676,40.70148058552165,3,4,4
1708128019.8307872,27.1274609375,286407,36.3953630378662,1008.3761819074705,40.657117694224695,2,3,3
1708128020.8428574,27.12765625,287150,36.38943067978801,1008.3694236665666,40.713604926107756,2,3,3
1708128021.8548195,27.1284375,289152,36.377606154269586,1008.3636213515566,40.76210251164265,2,3,3
1708128022.8668575,27.13,290164,36.377764250803075,1008.3661704956695,40.7407959304063,2,3,3
1708128023.8788683,27.131171875,290927,36.377882824784166,1008.3698515862816,40.71002824662346,2,3,3
1708128024.8908887,27.1317578125,292466,36.36603933846656,1008.3654998187958,40.746401663110355,2,3,3
1708128025.9028702,27.133125,293760,36.36617764023878,1008.3659610783392,40.742546307383115,3,3,3
1708128026.9149117,27.1325390625,295592,36.36016731165264,1008.368543623069,40.7209605936993,3,3,3
1708128027.926889,27.1294140625,295329,36.35985124016638,1008.3634453400839,40.76357367477828,3,3,3
1708128028.9387982,27.1253125,296915,36.347535177051014,1008.3673691431859,40.73077725703124,2,2,2
1708128029.950771,27.1223828125,297714,36.33533871566728,1008.36258946675,40.7707273551581,2,2,2
1708128030.9627328,27.1223828125,297981,36.35318942350094,1008.3643586737255,40.75593972703074,2,2,2
1708128031.9744358,27.121796875,299056,36.34122948960792,1008.3634027374559,40.76392976191608,2,3,3
1708128032.986409,27.1204296875,300138,36.358942588301716,1008.3629414219041,40.76778559369673,2,3,3
1708128033.9983792,27.1192578125,300410,36.35882407436356,1008.3627987460735,40.76897812695106,2,3,3
1708128035.010599,27.117890625,302601,36.376539065684184,1008.3641066126468,40.75804653718929,2,3,3
1708128036.0225549,27.11671875,303432,36.394275763259486,1008.3728098803836,40.68530198355983,2,3,3
1708128037.0345597,27.1137890625,304266,36.405883816116145,1008.35210748062,40.85833975863971,2,3,3
1708128038.0465314,27.111640625,305668,36.417571737418605,1008.359217449517,40.7989118697508,2,3,3
1708128039.0584555,27.1110546875,306232,36.43537221062945,1008.3635690328189,40.76253980924368,2,3,3
1708128040.0704486,27.1096875,308510,36.42332698949799,1008.3719535202268,40.69245967914873,2,3,3
1708128041.082541,27.108515625,307937,36.417255307125856,1008.3665032661578,40.73801452891402,2,3,3
1708128042.0945063,27.108125,308510,36.429121983535985,1008.3605584600149,40.7877032198088,2,3,3
1708128043.1064873,27.1079296875,308223,36.429102201748584,1008.3690856469052,40.716430195237315,2,3,3
1708128044.1183903,27.108125,309085,36.435075439622565,1008.3640967954498,40.75812859259108,2,3,3
1708128045.1303778,27.1096875,310241,36.42928023919207,1008.373722692867,40.677672449195086,2,3,3
1708128046.142452,27.1110546875,311991,36.447279884801176,1008.3741840897871,40.673815970694065,2,3,3
1708128047.1543815,27.111640625,312579,36.44733925588942,1008.3751400485512,40.66582581696147,2,3,3
1708128048.1664672,27.1106640625,313169,36.45319447738697,1008.3682392584468,40.7235045657354,2,3,3
1708128049.1785014,27.1096875,313761,36.4471413535817,1008.3666460029403,40.73682148975666,2,3,3
1708128050.19047,27.1094921875,314654,36.46498471797501,1008.3716348675338,40.69512306794737,2,4,4
1708128051.2024605,27.1091015625,315852,36.45899051510571,1008.3586133683765,40.803961001982465,2,4,4
1708128052.2145002,27.1094921875,316454,36.46498471797501,1008.3539431525049,40.84299646566428,1,3,3
1708128053.226565,27.10890625,317971,36.464925324328995,1008.3512180420016,40.86577405686564,1,2,2
1708128054.2385554,27.110078125,318276,36.47099895980246,1008.3566682666778,40.82021889363754,1,2,2
1708128055.2505274,27.1106640625,319194,36.47105836206132,1008.3753159594912,40.66435550792355,2,3,3
1708128056.2625206,27.1110546875,320737,36.46514310269078,1008.3777224429558,40.6442415188287,3,4,4
1708128057.2745254,27.111640625,319810,36.47115736658063,1008.3786784050552,40.63625135992349,3,4,4
1708128058.2865222,27.11203125,320427,36.48310739988125,1008.3810848927708,40.61613738960462,3,4,4
1708128059.2984717,27.1130078125,321982,36.47129597449213,1008.3809089841752,40.61760767223805,3,4,4
1708128060.3101294,27.111640625,322922,36.477112463130446,1008.3751400485512,40.66582581696147,3,4,4
1708128061.32215,27.110078125,322922,36.47695403519554,1008.3743599994403,40.67234567127791,3,4,4
1708128062.3341458,27.1079296875,324184,36.458871744473555,1008.3779314861488,40.6424942855112,3,4,4
1708128063.3461163,27.1071484375,324184,36.47665698932624,1008.3731185337585,40.68272217428986,3,4,4
1708128064.3581305,27.1055859375,324819,36.470543553764756,1008.3634926581481,40.76317817445198,3,4,4
1708128065.3700783,27.1024609375,326417,36.45831749947719,1008.3672399964262,40.73185670585479,2,3,3
1708128066.3821173,27.1003125,326096,36.46405425652612,1008.3690422435363,40.71679297359623,2,3,3
1708128067.394092,27.0977734375,326738,36.4637969095611,1008.3719762842895,40.69226941073923,2,3,3
1708128068.406111,27.0962109375,328030,36.46363854536695,1008.3676578915902,40.72836380838931,3,3,3
1708128069.4180849,27.0946484375,328680,36.457525772209316,1008.358032117784,40.80881931041472,3,3,3
1708128070.4300838,27.093671875,329006,36.469335834412455,1008.3617462310679,40.77777541055846,3,3,3
1708128071.4420555,27.09328125,330645,36.46929623943366,1008.3646471737673,40.75352834845115,3,3,3
1708128072.454054,27.093671875,330316,36.469335834412455,1008.3635153590772,40.76298843244405,3,3,3
1708128073.4660916,27.092109375,330645,36.45131432439446,1008.3627352341016,40.76950898171764,3,3,3
1708128074.4780576,27.0899609375,330645,36.47491449123549,1008.3539226614131,40.84316773842703,3,3,3
1708128075.4901295,27.09171875,331968,36.45722889004384,1008.3638670437451,40.76004893398231,2,2,2
1708128076.5021338,27.0930859375,331968,36.46332182422209,1008.367866770305,40.72661793570743,2,2,2
1708128077.5141647,27.0946484375,332301,36.457525772209316,1008.3721851645174,40.6905235314673,2,2,2
1708128078.526155,27.095234375,332634,36.44567699370246,1008.3713720073503,40.69732012778132,3,3,3
1708128079.5382476,27.0958203125,334310,36.45169032776255,1008.3723279816231,40.6893298263854,3,3,3
1708128080.5503411,27.095234375,333973,36.45163095790449,1008.3678337419087,40.726893997202644,2,3,3
1708128081.5624092,27.0962109375,334310,36.457684112834635,1008.3641196212243,40.75793780717046,2,3,3
1708128082.5743964,27.09640625,334647,36.451749697960054,1008.3626691410572,40.770061410001006,2,3,3
1708128083.5864317,27.096796875,336002,36.445835292923135,1008.3650755875398,40.749947525751395,2,3,3
1708128084.5984192,27.096796875,336684,36.445835292923135,1008.3650755875398,40.749947525751395,2,3,3
