Time,Latitude,Longitude,counts
1712995813.76,0,0,47.0
1712995815.78,0,0,45.5
1712995817.78,0,0,44.0
1712995819.78,0,0,42.5
1712995821.76,0,0,42.5
1712995823.78,0,0,43.0
1712995825.78,0,0,44.0
1712995827.78,0,0,48.5
1712995829.78,0,0,35.5
1712995831.76,0,0,35.5
1712995833.78,0,0,45.5
1712995835.78,0,0,44.0
1712995837.78,0,0,46.0
1712995839.76,0,0,46.0
1712995841.78,0,0,38.5
1712995843.78,0,0,43.0
1712995845.78,0,0,37.5
1712995847.78,0,0,40.5
1712995849.76,0,0,40.5
1712995851.78,0,0,38.5
1712995853.78,0,0,41.5
1712995855.78,0,0,41.0
1712995857.78,0,0,42.0
1712995859.76,0,0,42.0
1712995861.79,0,0,39.0
1712995863.79,0,0,41.0
1712995865.78,0,0,50.0
1712995867.78,0,0,32.0
1712995869.76,0,0,32.0
1712995871.83,0,0,39.5
1712995873.79,0,0,41.0
1712995875.78,0,0,40.5
1712995877.76,0,0,40.5
1712995879.78,0,0,45.0
1712995881.79,0,0,31.0
1712995883.78,0,0,40.0
1712995885.78,0,0,36.5
1712995887.76,0,0,36.5
1712995889.79,0,0,36.5
1712995891.78,0,0,33.0
1712995893.78,0,0,34.5
1712995895.78,0,0,43.0
1712995897.77,0,0,43.0
1712995899.79,0,0,38.0
1712995901.78,0,0,38.0
1712995903.78,0,0,38.5
1712995905.76,0,0,38.5
1712995907.78,0,0,39.5
1712995909.79,0,0,36.0
1712995911.78,0,0,36.0
1712995913.78,0,0,46.5
1712995915.76,0,0,46.5
1712995917.78,0,0,43.5
1712995919.78,0,0,41.0
1712995921.78,0,0,37.5
1712995923.78,0,0,37.5
1712995925.78,0,0,34.5
1712995927.79,0,0,40.0
1712995929.78,0,0,39.0
1712995931.78,0,0,39.5
1712995933.77,0,0,39.5
1712995935.78,0,0,41.0
1712995937.78,0,0,40.0
1712995939.78,0,0,40.5
1712995941.79,0,0,47.0
1712995943.77,0,0,47.0
1712995945.79,0,0,41.0
1712995947.78,0,0,41.0
1712995949.79,0,0,43.0
1712995951.76,0,0,43.0
1712995953.79,0,0,43.0
1712995955.78,0,0,43.0
1712995957.78,0,0,52.0
1712995959.78,0,0,42.0
1712995961.77,0,0,42.0
1712995963.79,0,0,41.5
1712995965.79,0,0,49.0
1712995967.79,0,0,42.5
1712995969.78,0,0,43.5
1712995971.76,0,0,43.5
1712995973.78,0,0,39.0
1712995975.78,0,0,42.0
1712995977.78,0,0,37.0
1712995979.76,0,0,37.0
1712995981.78,0,0,41.0
1712995983.78,0,0,34.5
1712995985.78,0,0,45.5
1712995987.78,0,0,38.5
1712995989.76,0,0,38.5
1712995991.78,0,0,34.5
1712995993.78,0,0,39.0
1712995995.78,0,0,44.0
1712995997.79,0,0,33.5
1712995999.76,0,0,33.5
1712996001.79,0,0,33.0
1712996003.78,0,0,43.0
1712996005.78,0,0,46.0
1712996007.76,0,0,46.0
1712996009.78,0,0,43.0
1712996011.79,0,0,46.5
1712996013.78,0,0,49.0
1712996015.78,0,0,28.5
1712996017.76,0,0,28.5
1712996019.78,0,0,33.5
1712996021.79,0,0,38.5
1712996023.78,0,0,45.0
1712996025.76,0,0,45.0
1712996027.79,0,0,42.0
1712996029.78,0,0,42.5
1712996031.79,0,0,44.5
1712996033.78,0,0,31.0
1712996035.76,0,0,31.0
1712996037.79,0,0,38.5
1712996039.78,0,0,35.5
1712996041.78,0,0,37.5
1712996043.78,0,0,38.0
1712996045.76,0,0,38.0
1712996047.78,0,0,37.5
1712996049.79,0,0,30.0
1712996051.79,0,0,35.5
1712996053.76,0,0,35.5
1712996055.78,0,0,41.0
1712996057.78,0,0,40.5
1712996059.78,0,0,48.0
1712996061.84,0,0,44.5
1712996063.76,0,0,44.5
1712996065.78,0,0,42.5
1712996067.78,0,0,45.5
1712996069.79,0,0,43.5
1712996071.79,0,0,42.0
1712996073.76,0,0,42.0
1712996075.78,0,0,37.5
1712996077.78,0,0,41.5
1712996079.78,0,0,48.0
1712996081.76,0,0,48.0
1712996083.78,0,0,43.0
1712996085.78,0,0,43.0
1712996087.78,0,0,47.0
1712996089.78,0,0,40.5
1712996091.77,0,0,40.5
1712996093.78,0,0,37.5
1712996095.79,0,0,45.0
1712996097.78,0,0,51.5
1712996099.78,0,0,41.0
1712996101.76,0,0,41.0
1712996103.78,0,0,46.5
1712996105.78,0,0,41.0
1712996107.78,0,0,44.0
1712996109.76,0,0,44.0
1712996111.78,0,0,43.5
1712996113.78,0,0,43.5
1712996115.78,0,0,39.5
1712996117.78,0,0,47.5
1712996119.78,0,0,47.5
1712996121.78,0,0,44.0
1712996123.78,0,0,43.0
1712996125.78,0,0,39.5
1712996127.76,0,0,39.5
1712996129.78,0,0,47.0
1712996131.78,0,0,47.5
1712996133.78,0,0,48.0
1712996135.78,0,0,38.0
1712996137.76,0,0,38.0
1712996139.78,0,0,44.0
1712996141.78,0,0,35.0
1712996143.78,0,0,37.5
1712996145.78,0,0,40.5
1712996147.76,0,0,40.5
1712996149.78,0,0,47.0
1712996151.78,0,0,45.5
1712996153.78,0,0,42.0
1712996155.76,0,0,42.0
1712996157.78,0,0,45.0
1712996159.78,0,0,46.0
1712996161.78,0,0,40.0
1712996163.78,0,0,34.0
1712996165.77,0,0,34.0
1712996167.78,0,0,37.5
1712996169.78,0,0,48.5
1712996171.78,0,0,43.5
1712996173.78,0,0,41.0
1712996175.77,0,0,41.0
1712996177.78,0,0,40.5
1712996179.78,0,0,38.0
1712996181.78,0,0,35.5
1712996183.77,0,0,35.5
1712996185.78,0,0,37.5
1712996187.78,0,0,39.0
1712996189.78,0,0,42.5
1712996191.78,0,0,34.0
1712996193.79,0,0,34.0
1712996195.78,0,0,38.5
1712996197.78,0,0,41.0
1712996199.78,0,0,46.0
1712996201.78,0,0,47.0
1712996203.76,0,0,47.0
1712996205.78,0,0,44.0
1712996207.78,0,0,48.0
1712996209.78,0,0,52.5
1712996211.77,0,0,52.5
1712996213.78,0,0,40.0
1712996215.78,0,0,46.5
1712996217.78,0,0,41.5
1712996219.78,0,0,38.0
1712996221.76,0,0,38.0
1712996223.78,0,0,45.5
1712996225.8,0,0,42.0
1712996227.78,0,0,41.5
1712996229.78,0,0,45.5
1712996231.76,0,0,45.5
1712996233.78,0,0,49.0
1712996235.78,0,0,46.5
1712996237.78,0,0,44.0
1712996239.77,0,0,44.0
1712996241.78,0,0,34.5
1712996243.78,0,0,40.0
1712996245.82,0,0,41.0
1712996247.78,0,0,41.0
1712996249.76,0,0,41.0
1712996251.82,0,0,42.5
1712996253.78,0,0,39.5
1712996255.78,0,0,45.5
1712996257.78,0,0,52.5
1712996259.77,0,0,52.5
1712996261.78,0,0,52.5
1712996263.78,0,0,51.0
1712996265.78,0,0,34.0
1712996267.78,0,0,41.5
1712996269.76,0,0,41.5
1712996271.78,0,0,46.0
1712996273.78,0,0,46.0
1712996275.78,0,0,44.5
1712996277.76,0,0,44.5
1712996279.78,0,0,40.0
1712996281.78,0,0,40.5
1712996283.78,0,0,42.5
1712996285.78,0,0,43.5
1712996287.76,0,0,43.5
1712996289.78,0,0,52.5
1712996291.78,0,0,41.0
1712996293.78,0,0,41.5
1712996295.78,0,0,44.5
1712996297.77,0,0,44.5
1712996299.78,0,0,46.0
1712996301.78,0,0,37.0
1712996303.78,0,0,40.5
1712996305.76,0,0,40.5
1712996307.78,0,0,44.5
1712996309.78,0,0,41.0
1712996311.78,0,0,42.0
1712996313.78,0,0,38.0
1712996315.76,0,0,38.0
1712996317.78,0,0,43.5
1712996319.78,0,0,40.0
1712996321.78,0,0,39.5
1712996323.76,0,0,39.5
1712996325.78,0,0,40.5
1712996327.78,0,0,47.0
1712996329.78,0,0,49.5
1712996331.78,0,0,41.0
1712996333.76,0,0,41.0
1712996335.78,0,0,43.5
1712996337.78,0,0,48.5
1712996339.78,0,0,46.0
1712996341.78,0,0,44.0
1712996343.76,0,0,44.0
1712996345.78,0,0,41.5
1712996347.78,0,0,44.5
1712996349.78,0,0,47.5
1712996351.76,0,0,47.5
1712996353.78,0,0,46.0
1712996355.79,0,0,38.5
1712996357.78,0,0,49.0
1712996359.78,0,0,46.0
1712996361.76,0,0,46.0
1712996363.78,0,0,41.0
1712996365.78,0,0,41.5
1712996367.78,0,0,48.0
1712996369.78,0,0,44.5
1712996371.76,0,0,44.5
1712996373.78,0,0,41.5
1712996375.78,0,0,36.5
1712996377.78,0,0,38.0
1712996379.76,0,0,38.0
1712996381.78,0,0,42.5
1712996383.78,0,0,38.5
1712996385.78,0,0,42.5
1712996387.78,0,0,39.5
1712996389.77,0,0,39.5
1712996391.78,0,0,37.5
1712996393.78,0,0,53.5
1712996395.78,0,0,37.5
1712996397.78,0,0,41.0
1712996399.76,0,0,41.0
1712996401.78,0,0,39.0
1712996403.78,0,0,40.0
1712996405.78,0,0,42.5
1712996407.76,0,0,42.5
1712996409.78,0,0,41.5
1712996411.78,0,0,39.5
1712996413.78,0,0,42.5
1712996415.78,0,0,33.0
1712996417.76,0,0,33.0
1712996419.78,0,0,42.5
1712996421.78,0,0,36.0
1712996423.78,0,0,38.5
1712996425.76,0,0,38.5
1712996427.78,0,0,38.0
1712996429.78,0,0,43.5
1712996431.78,0,0,34.0
1712996433.78,0,0,37.5
1712996435.76,0,0,37.5
1712996437.78,0,0,45.0
1712996439.78,0,0,54.0
1712996441.78,0,0,44.5
1712996443.78,0,0,50.5
1712996445.76,0,0,50.5
1712996447.78,0,0,42.5
1712996449.79,0,0,43.0
1712996451.78,0,0,42.5
1712996453.76,0,0,42.5
1712996455.78,0,0,40.5
1712996457.78,0,0,40.0
1712996459.79,0,0,39.5
1712996461.78,0,0,40.5
1712996463.76,0,0,40.5
1712996465.78,0,0,45.5
1712996467.79,0,0,42.0
1712996469.78,0,0,48.0
1712996471.78,0,0,44.0
1712996473.76,0,0,44.0
1712996475.78,0,0,46.0
1712996477.78,0,0,47.5
1712996479.78,0,0,45.5
1712996481.76,0,0,45.5
1712996483.78,0,0,34.5
1712996485.78,0,0,46.0
1712996487.78,0,0,39.5
1712996489.78,0,0,33.0
1712996491.79,0,0,33.0
1712996493.78,0,0,43.5
1712996495.79,0,0,37.0
1712996497.78,0,0,47.0
1712996499.78,0,0,45.5
1712996501.76,0,0,45.5
1712996503.78,0,0,35.5
1712996505.78,0,0,48.5
1712996507.78,0,0,44.0
1712996509.76,0,0,44.0
1712996511.78,0,0,40.5
1712996513.78,0,0,34.5
1712996515.78,0,0,41.5
1712996517.78,0,0,45.5
1712996519.77,0,0,45.5
1712996521.78,0,0,46.0
1712996523.78,0,0,40.0
1712996525.78,0,0,41.0
1712996527.76,0,0,41.0
1712996529.79,0,0,44.5
1712996531.79,0,0,39.0
1712996533.78,0,0,39.5
1712996535.78,0,0,44.5
1712996537.77,0,0,44.5
1712996539.78,0,0,40.0
1712996541.78,0,0,33.5
1712996543.78,0,0,41.5
1712996545.78,0,0,45.5
1712996547.76,0,0,45.5
1712996549.78,0,0,40.0
1712996551.78,0,0,40.5
1712996553.78,0,0,49.0
1712996555.77,0,0,49.0
1712996557.78,0,0,46.5
1712996559.78,0,0,49.0
1712996561.78,0,0,46.0
1712996563.78,0,0,41.5
1712996565.76,0,0,41.5
1712996567.78,0,0,35.5
1712996569.78,0,0,45.5
1712996571.79,0,0,42.0
1712996573.76,0,0,42.0
1712996575.79,0,0,40.5
1712996577.78,0,0,37.0
1712996579.78,0,0,40.5
1712996581.78,0,0,43.0
1712996583.76,0,0,43.0
1712996585.78,0,0,39.0
1712996587.78,0,0,38.5
1712996589.78,0,0,43.0
1712996591.78,0,0,46.5
1712996593.76,0,0,46.5
1712996595.78,0,0,47.5
1712996597.78,0,0,36.0
1712996599.78,0,0,36.0
1712996601.79,0,0,35.5
1712996603.76,0,0,35.5
1712996605.78,0,0,40.0
1712996607.78,0,0,45.0
1712996609.78,0,0,42.0
1712996611.76,0,0,42.0
1712996613.78,0,0,44.0
1712996615.78,0,0,47.5
1712996617.78,0,0,48.5
1712996619.78,0,0,38.5
1712996621.76,0,0,38.5
1712996623.78,0,0,42.5
1712996625.79,0,0,43.0
1712996627.78,0,0,38.0
1712996629.77,0,0,38.0
1712996631.78,0,0,34.0
1712996633.78,0,0,48.0
1712996635.78,0,0,41.0
1712996637.78,0,0,41.0
1712996639.77,0,0,41.0
1712996641.78,0,0,41.0
1712996643.78,0,0,46.0
1712996645.78,0,0,48.5
1712996647.78,0,0,36.0
1712996649.77,0,0,36.0
1712996651.78,0,0,43.0
1712996653.79,0,0,41.0
1712996655.78,0,0,40.5
1712996657.76,0,0,40.5
1712996659.78,0,0,49.0
1712996661.78,0,0,45.0
1712996663.78,0,0,45.5
1712996665.78,0,0,34.0
1712996667.76,0,0,34.0
1712996669.78,0,0,43.5
1712996671.78,0,0,49.0
1712996673.78,0,0,42.0
1712996675.78,0,0,41.5
1712996677.76,0,0,41.5
1712996679.78,0,0,39.0
1712996681.78,0,0,52.5
1712996683.78,0,0,45.0
1712996685.76,0,0,45.0
1712996687.78,0,0,37.0
1712996689.78,0,0,37.5
1712996691.78,0,0,42.5
1712996693.78,0,0,39.0
1712996695.76,0,0,39.0
1712996697.79,0,0,35.0
1712996699.78,0,0,38.0
1712996701.78,0,0,38.5
1712996703.78,0,0,41.0
1712996705.76,0,0,41.0
1712996707.78,0,0,37.0
1712996709.78,0,0,54.0
1712996711.78,0,0,47.5
1712996713.76,0,0,47.5
1712996715.78,0,0,43.0
1712996717.78,0,0,49.0
1712996719.78,0,0,49.0
1712996721.78,0,0,34.5
1712996723.76,0,0,34.5
1712996725.78,0,0,40.0
1712996727.78,0,0,49.0
1712996729.78,0,0,42.0
1712996731.76,0,0,42.0
1712996733.78,0,0,48.0
1712996735.79,0,0,44.5
1712996737.78,0,0,38.5
1712996739.78,0,0,39.0
1712996741.76,0,0,39.0
1712996743.78,0,0,40.5
1712996745.78,0,0,42.0
1712996747.78,0,0,40.5
1712996749.78,0,0,41.5
1712996751.78,0,0,41.5
1712996753.79,0,0,35.5
1712996755.79,0,0,46.5
1712996757.78,0,0,43.0
1712996759.79,0,0,40.0
1712996761.76,0,0,40.0
1712996763.78,0,0,43.5
1712996765.78,0,0,41.5
1712996767.82,0,0,40.0
1712996769.76,0,0,40.0
1712996771.78,0,0,38.5
1712996773.83,0,0,39.0
1712996775.78,0,0,47.0
1712996777.78,0,0,46.0
1712996779.76,0,0,46.0
1712996781.78,0,0,38.5
1712996783.78,0,0,49.5
1712996785.78,0,0,37.5
1712996787.78,0,0,44.0
1712996789.76,0,0,44.0
1712996791.78,0,0,42.0
1712996793.78,0,0,44.5
1712996795.78,0,0,42.5
1712996797.78,0,0,40.0
1712996799.76,0,0,40.0
1712996801.78,0,0,37.0
1712996803.78,0,0,37.5
1712996805.78,0,0,48.5
1712996807.76,0,0,48.5
1712996809.79,0,0,37.5
1712996811.79,0,0,34.0
1712996813.78,0,0,39.0
1712996815.78,0,0,39.5
1712996817.76,0,0,39.5
1712996819.78,0,0,46.5
1712996821.78,0,0,33.0
1712996823.78,0,0,46.5
1712996825.76,0,0,46.5
1712996827.8,0,0,40.0
1712996829.78,0,0,49.5
1712996831.78,0,0,32.5
1712996833.78,0,0,47.0
1712996835.76,0,0,47.0
1712996837.8,0,0,43.0
1712996839.78,0,0,44.0
1712996841.79,0,0,51.0
1712996843.78,0,0,34.5
1712996845.78,0,0,34.5
1712996847.8,0,0,48.5
1712996849.78,0,0,48.5
1712996851.78,0,0,38.5
1712996853.76,0,0,38.5
1712996855.78,0,0,36.0
1712996857.79,0,0,36.0
1712996859.78,0,0,52.0
1712996861.78,0,0,47.0
1712996863.76,0,0,47.0
1712996865.78,0,0,45.0
1712996867.79,0,0,40.5
1712996869.8,0,0,48.0
1712996871.78,0,0,42.0
1712996873.76,0,0,42.0
1712996875.79,0,0,37.0
1712996877.79,0,0,39.0
1712996879.79,0,0,47.5
1712996881.76,0,0,47.5
1712996883.78,0,0,42.0
1712996885.78,0,0,43.5
1712996887.79,0,0,38.0
1712996889.8,0,0,46.0
1712996891.76,0,0,46.0
1712996893.78,0,0,47.5
1712996895.78,0,0,45.0
1712996897.79,0,0,45.0
1712996899.79,0,0,43.0
1712996901.76,0,0,43.0
1712996903.78,0,0,43.0
1712996905.78,0,0,37.0
1712996907.78,0,0,48.5
1712996909.76,0,0,48.5
1712996911.78,0,0,37.0
1712996913.78,0,0,35.5
1712996915.79,0,0,38.0
1712996917.78,0,0,43.0
1712996919.76,0,0,43.0
1712996921.78,0,0,44.5
1712996923.78,0,0,31.0
1712996925.78,0,0,45.5
1712996927.76,0,0,45.5
1712996929.78,0,0,41.0
1712996931.78,0,0,51.0
1712996933.78,0,0,37.5
1712996935.78,0,0,34.5
1712996937.77,0,0,34.5
1712996939.78,0,0,48.0
1712996941.78,0,0,29.5
1712996943.78,0,0,41.0
1712996945.78,0,0,41.5
1712996947.81,0,0,41.5
1712996949.78,0,0,40.5
1712996951.78,0,0,37.5
1712996953.78,0,0,35.0
1712996955.77,0,0,35.0
1712996957.79,0,0,38.0
1712996959.78,0,0,54.0
1712996961.78,0,0,50.0
1712996963.78,0,0,43.5
1712996965.76,0,0,43.5
1712996967.78,0,0,42.5
1712996969.78,0,0,44.0
1712996971.78,0,0,46.0
1712996973.78,0,0,44.0
1712996975.76,0,0,44.0
1712996977.78,0,0,40.0
1712996979.78,0,0,44.5
1712996981.78,0,0,41.5
1712996983.76,0,0,41.5
1712996985.78,0,0,34.0
1712996987.78,0,0,42.0
1712996989.78,0,0,47.0
1712996991.78,0,0,36.5
1712996993.77,0,0,36.5
1712996995.79,0,0,46.0
1712996997.78,0,0,41.0
1712996999.78,0,0,38.5
1712997001.78,0,0,47.0
1712997003.76,0,0,47.0
1712997005.78,0,0,34.5
1712997007.78,0,0,36.5
1712997009.78,0,0,47.5
1712997011.76,0,0,47.5
1712997013.78,0,0,40.5
1712997015.79,0,0,40.5
1712997017.78,0,0,39.0
1712997019.78,0,0,42.0
1712997021.76,0,0,42.0
1712997023.78,0,0,39.5
1712997025.78,0,0,35.5
1712997027.78,0,0,45.0
1712997029.76,0,0,45.0
1712997031.78,0,0,45.5
1712997033.78,0,0,45.5
1712997035.78,0,0,43.0
1712997037.78,0,0,47.0
1712997039.77,0,0,47.0
1712997041.78,0,0,42.5
1712997043.78,0,0,49.0
1712997045.78,0,0,45.5
1712997047.78,0,0,37.0
1712997049.76,0,0,37.0
1712997051.78,0,0,37.0
1712997053.78,0,0,39.5
1712997055.78,0,0,39.0
1712997057.76,0,0,39.0
1712997059.78,0,0,40.0
1712997061.78,0,0,38.0
1712997063.78,0,0,40.5
1712997065.79,0,0,46.5
1712997067.77,0,0,46.5
1712997069.78,0,0,45.0
1712997071.78,0,0,35.0
1712997073.78,0,0,44.0
1712997075.78,0,0,39.0
1712997077.77,0,0,39.0
1712997079.78,0,0,41.0
1712997081.78,0,0,36.0
1712997083.79,0,0,39.0
1712997085.76,0,0,39.0
1712997087.78,0,0,51.0
1712997089.78,0,0,53.5
1712997091.78,0,0,50.0
