Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708732762.839159,20.9923046875,452568,33.64221290233821,1005.6350716808447,63.59326226721754,0,0,0
1708732763.8511238,21.0071484375,453176,33.817277436377,1005.6226004506618,63.69773046991304,0,0,0
1708732764.8630223,21.027265625,454091,33.68588942185715,1005.6152647403292,63.7591802686564,0,0,0
1708732765.8749628,21.0477734375,454091,33.68774399953938,1005.6050621356937,63.844646079024834,0,0,0
1708732766.886895,21.061640625,455011,33.60217899286275,1005.6102617743802,63.80108933592679,0,1,1
1708732767.898859,21.0708203125,453176,33.76511524381265,1005.6025224158287,63.86592107082223,0,1,1
1708732768.910832,21.0690625,456860,33.608635397330296,1005.5891274603372,63.97813005902015,0,1,1
1708732769.9228084,21.0649609375,455011,33.671930527599606,1005.5876639041396,63.99039028210177,1,1,1
1708732770.9348733,21.0583203125,456860,33.630813122242174,1005.5732777692169,64.11090382931717,1,1,1
1708732771.9468837,21.0471875,455318,33.57773211736611,1005.560292767682,64.21968119368033,1,1,1
1708732772.958915,21.0348828125,456860,33.67500002181047,1005.5506444464581,64.30050740798956,1,1,1
1708732773.970925,21.0180859375,456242,33.598248486893176,1005.5459009047511,64.34024538222567,1,1,1
1708732774.9827728,21.0040234375,458102,33.65484627285417,1005.5316190607491,64.45988929627403,1,1,1
1708732775.994276,20.9825390625,460291,33.56611875522128,1005.5174405915427,64.57866856519617,1,1,1
1708732777.006373,20.96046875,457170,33.62197937575044,1005.5128136382951,64.61743087989827,1,1,1
1708732778.0184653,20.94015625,459037,33.62593274679198,1005.5128174653386,64.61739881876646,1,1,1
1708732779.0304294,20.921015625,459350,33.61263486799809,1005.4919636414929,64.79210358235665,1,1,1
1708732780.0423343,20.900703125,461867,33.645518022899545,1005.479700843367,64.8948376339089,1,1,1
1708732781.0550246,20.884296875,461235,33.667184611909065,1005.4790941415263,64.89992042664096,1,1,1
1708732782.067099,20.8743359375,464732,33.69522358065589,1005.4645224097783,65.02199941151791,1,1,1
1708732783.0790856,20.8673046875,463454,33.700376735920635,1005.4635110912731,65.0304720840422,1,1,1
1708732784.091045,20.8591015625,461235,33.69963579226223,1005.4640828166816,65.02568225473156,1,1,1
1708732785.1029625,20.849921875,465052,33.71617206565631,1005.4577983696831,65.07833252566355,1,1,1
1708732786.114769,20.842109375,466016,33.727044080320894,1005.4484988872944,65.15624285567365,1,1,1
1708732787.1268556,20.8341015625,463136,33.74947848663926,1005.431872182749,65.29554152920835,1,1,1
1708732788.1387916,20.8253125,465695,33.76026405866427,1005.4332345918765,65.284127183674,1,1,1
1708732789.150755,20.815546875,464732,33.77096184965406,1005.4207341360835,65.38885722311207,1,1,1
1708732790.162769,20.8063671875,463773,33.79329557759089,1005.4197040713244,65.39748725328026,0,0,0
1708732791.174895,20.799140625,463136,33.815808926727115,1005.420122829543,65.39397883605139,0,0,0
1708732792.186881,20.7915234375,466985,33.838289871743555,1005.4181495141564,65.41051156956551,0,0,0
1708732793.1988626,20.782734375,463773,33.872255795825886,1005.4230136289132,65.36975933096797,1,1,1
1708732794.2108955,20.771015625,466339,33.87119366967657,1005.430082242885,65.31053777197452,1,1,1
1708732795.2228937,20.7591015625,465052,33.91067787629019,1005.4333267448197,65.28335512123286,1,1,1
1708732796.2348964,20.744453125,466661,33.932532933008254,1005.4373435716711,65.24970197990665,1,1,1
1708732797.2469063,20.7325390625,465695,33.960435849480035,1005.4405864001124,65.22253350866335,1,1,1
1708732798.2588987,20.7208203125,466661,33.97096680556017,1005.4423971326323,65.20736319200991,1,1,1
1708732799.2708826,20.7048046875,464412,34.00430151104288,1005.4424187166842,65.2071823609617,1,1,1
1708732800.2828538,20.6852734375,467308,34.019923725920876,1005.4436822700789,65.19659632418879,1,1,1
1708732801.2948585,20.6684765625,469586,34.04739542810557,1005.4424207382305,65.20716542446114,1,1,1
1708732802.3066957,20.65265625,441602,34.0807611131423,1005.4304997929061,65.30703950643559,1,1,1
1708732803.3181705,20.641328125,454397,34.10293715610444,1005.4241903851474,65.35990032545936,1,1,1
1708732804.3300734,20.632734375,456551,34.14857854340465,1005.4223626719848,65.37521313055747,1,1,1
1708732805.3415432,20.6274609375,460291,34.17711990373776,1005.4207235802382,65.38894566145954,1,1,1
1708732806.3534958,20.624921875,464412,34.21752843323784,1005.416561668429,65.42381479930094,1,1,1
1708732807.3653927,20.6208203125,451054,34.251997026603085,1005.4115897810138,65.46547019065997,1,1,1
1708732808.3773966,20.6087109375,452264,34.28574123086202,1005.4110034587077,65.47038251826197,1,1,1
1708732809.3893647,20.5989453125,406465,34.30808620021888,1005.4090049825547,65.48712617560395,1,1,1
1708732810.401662,20.5915234375,433093,34.33064837031426,1005.4073458098943,65.50102709675546,1,1,1
1708732811.4136147,20.5841015625,435049,34.37064902754377,1005.4144418795197,65.44157476203407,1,1,1
1708732812.4255738,20.57765625,440736,34.39330905990208,1005.4108808659879,65.4714096253117,1,1,1
1708732813.4375093,20.5696484375,443927,34.4390860785101,1005.4047584327549,65.52270476054377,1,1,1
1708732814.449412,20.5692578125,447462,34.4681268298096,1005.4041181061365,65.52806957689371,1,1,1
1708732815.4613566,20.571015625,452264,34.5264587024291,1005.4157548460144,65.43057449521794,1,1,1
1708732816.4736464,20.5731640625,453481,34.61395530690769,1005.4192766773205,65.4010680235943,1,1,1
1708732817.4856255,20.575703125,454704,34.67824161869545,1005.4129324438177,65.45422109717876,1,1,1
1708732818.4975562,20.578828125,455011,34.71930523397024,1005.414552915989,65.44064447829354,1,1,1
1708732819.5095572,20.5809765625,460291,34.75446300618342,1005.4075682244825,65.49916365630904,1,1,1
1708732820.5214632,20.5841015625,460605,34.766406838136255,1005.3951798973005,65.60295641199325,1,1,1
1708732821.5333772,20.59015625,465373,34.78445106032836,1005.391095873616,65.63717369395282,0,1,1
1708732822.5458686,20.5926953125,468282,34.778857452376386,1005.3865022858511,65.67566040439775,0,1,1
1708732823.5581203,20.5958203125,467957,34.76749017903674,1005.3898735553588,65.64741469671169,0,1,1
1708732824.5700169,20.59875,468933,34.76776103608812,1005.3894224086813,65.65119456129032,1,1,1
1708732825.581898,20.606953125,468933,34.76851948227561,1005.3818548308432,65.71459857863894,1,1,1
1708732826.5937874,20.6141796875,467632,34.76918769395395,1005.3866954389403,65.67404209632147,1,1,1
1708732827.6056404,20.6227734375,464092,34.79912646482949,1005.386772130489,65.67339954620668,0,0,0
1708732828.6170363,20.631171875,465373,34.829054036427785,1005.3900307959236,65.64609728061716,0,0,0
1708732829.6289842,20.639765625,466339,34.87067081284097,1005.3918581275341,65.63078727356755,0,0,0
1708732830.641152,20.646015625,468282,34.91791703529698,1005.3950973847058,65.6036477283013,1,1,1
1708732831.6529868,20.65265625,465373,34.93603750139477,1005.3884691358601,65.65918141874913,1,1,1
1708732832.6649215,20.6596875,466339,34.94836117901089,1005.3929885739922,65.62131601912441,1,1,1
1708732833.6766238,20.6669140625,468607,34.9607043303105,1005.3960767027788,65.59544269837592,1,1,1
1708732834.6881979,20.67453125,468282,34.93223396377553,1005.3998049168171,65.56420662646251,1,1,1
1708732835.7002606,20.681953125,470241,34.93875858124615,1005.387450629703,65.66771483098728,1,1,1
1708732836.7122722,20.6930859375,469586,34.91061795941783,1005.3864320752125,65.67624865517968,1,1,1
1708732837.7242327,20.7032421875,470241,34.899892340930435,1005.3785581528062,65.74221950971568,0,0,0
1708732838.7360828,20.7106640625,470898,34.88307985380853,1005.3714564292809,65.80172093363616,0,0,0
1708732839.7478108,20.710078125,469913,34.86552609598538,1005.3669932610952,65.83911553200655,0,0,0
1708732840.7594054,20.7032421875,472217,34.85322709399255,1005.3855638102004,65.68352330436433,0,0,0
1708732841.7714589,20.702265625,473876,34.83564088853175,1005.3979745660457,65.57954183094469,0,0,0
1708732842.7834723,20.705,472879,34.80673931299237,1005.4112132499477,65.46862484429153,0,1,1
1708732843.7955098,20.70890625,473876,34.79544063501728,1005.4193670057493,65.40031123852685,0,1,1
1708732844.8074775,20.712421875,477568,34.784106524402844,1005.4233776753395,65.36670930515163,0,1,1
1708732845.819488,20.7165234375,474877,34.76116944626642,1005.4230943259769,65.3690832409472,0,0,0
