Time,Latitude,Longitude,counts
1713000216.92,0,0,70.0
1713000218.89,0,0,70.0
1713000220.91,0,0,83.5
1713000222.91,0,0,63.5
1713000224.91,0,0,70.0
1713000226.91,0,0,56.5
1713000228.9,0,0,56.5
1713000230.91,0,0,75.0
1713000232.91,0,0,70.0
1713000234.91,0,0,55.0
1713000236.92,0,0,70.0
1713000238.89,0,0,70.0
1713000240.91,0,0,61.0
1713000242.92,0,0,76.5
1713000244.91,0,0,66.0
1713000246.89,0,0,66.0
1713000248.91,0,0,57.0
1713000250.91,0,0,74.0
1713000252.91,0,0,61.0
1713000254.91,0,0,62.0
1713000256.89,0,0,62.0
1713000258.91,0,0,66.0
1713000260.91,0,0,73.0
1713000262.91,0,0,58.0
1713000264.89,0,0,58.0
1713000266.92,0,0,69.5
1713000268.91,0,0,64.0
1713000270.91,0,0,57.5
1713000272.91,0,0,64.0
1713000274.91,0,0,64.0
1713000276.91,0,0,65.0
1713000278.91,0,0,70.5
1713000280.91,0,0,60.5
1713000282.92,0,0,59.0
1713000284.89,0,0,59.0
1713000286.91,0,0,63.5
1713000288.91,0,0,57.5
1713000290.91,0,0,73.0
1713000292.89,0,0,73.0
1713000294.92,0,0,65.0
1713000296.91,0,0,62.5
1713000298.91,0,0,73.0
1713000300.91,0,0,68.5
1713000302.9,0,0,68.5
1713000304.92,0,0,73.5
1713000306.91,0,0,65.5
1713000308.91,0,0,66.5
1713000310.92,0,0,62.0
1713000312.89,0,0,62.0
1713000314.91,0,0,57.5
1713000316.91,0,0,77.5
1713000318.91,0,0,63.0
1713000320.89,0,0,63.0
1713000322.91,0,0,71.0
1713000324.91,0,0,56.5
1713000326.91,0,0,62.5
1713000328.91,0,0,67.0
1713000330.89,0,0,67.0
1713000332.91,0,0,61.0
1713000334.91,0,0,51.5
1713000336.91,0,0,66.0
1713000338.89,0,0,66.0
1713000340.91,0,0,74.0
1713000342.91,0,0,68.0
1713000344.91,0,0,70.5
1713000346.91,0,0,68.0
1713000348.89,0,0,68.0
1713000350.91,0,0,57.5
1713000352.91,0,0,71.5
1713000354.91,0,0,71.0
1713000356.9,0,0,71.0
1713000358.91,0,0,64.5
1713000360.91,0,0,63.5
1713000362.91,0,0,72.5
1713000364.91,0,0,67.0
1713000366.89,0,0,67.0
1713000368.92,0,0,68.5
1713000370.91,0,0,54.0
1713000372.91,0,0,55.5
1713000374.91,0,0,65.5
1713000376.9,0,0,65.5
1713000378.91,0,0,55.0
1713000380.91,0,0,69.0
1713000382.91,0,0,70.5
1713000384.9,0,0,70.5
1713000386.91,0,0,73.5
1713000388.91,0,0,69.0
1713000390.91,0,0,67.5
1713000392.91,0,0,65.5
1713000394.9,0,0,65.5
1713000396.91,0,0,59.5
1713000398.91,0,0,58.5
1713000400.91,0,0,72.5
1713000402.91,0,0,66.0
1713000404.9,0,0,66.0
1713000406.91,0,0,62.5
1713000408.91,0,0,74.0
1713000410.91,0,0,60.5
1713000412.89,0,0,60.5
1713000414.91,0,0,60.5
1713000416.91,0,0,62.5
1713000418.91,0,0,64.0
1713000420.91,0,0,70.5
1713000422.9,0,0,70.5
1713000424.91,0,0,66.5
1713000426.91,0,0,68.0
1713000428.91,0,0,62.0
1713000430.89,0,0,62.0
1713000432.92,0,0,77.0
1713000434.92,0,0,64.0
1713000436.91,0,0,61.0
1713000438.91,0,0,72.0
1713000440.89,0,0,72.0
1713000442.91,0,0,57.0
1713000444.91,0,0,69.5
1713000446.91,0,0,58.0
1713000448.91,0,0,68.5
1713000450.9,0,0,68.5
1713000452.91,0,0,73.5
1713000454.91,0,0,62.5
1713000456.91,0,0,65.5
1713000458.89,0,0,65.5
1713000460.91,0,0,61.0
1713000462.91,0,0,53.0
1713000464.91,0,0,52.5
1713000466.91,0,0,64.0
1713000468.9,0,0,64.0
1713000470.91,0,0,68.5
1713000472.91,0,0,58.5
1713000474.91,0,0,61.5
1713000476.89,0,0,61.5
1713000478.92,0,0,59.0
1713000480.91,0,0,56.5
1713000482.91,0,0,59.5
1713000484.91,0,0,67.0
1713000486.89,0,0,67.0
1713000488.93,0,0,57.5
1713000490.91,0,0,66.0
1713000492.91,0,0,67.5
1713000494.91,0,0,76.0
1713000496.9,0,0,76.0
1713000498.93,0,0,72.0
1713000500.91,0,0,64.0
1713000502.92,0,0,63.5
1713000504.89,0,0,63.5
1713000506.91,0,0,71.0
1713000508.92,0,0,62.5
1713000510.91,0,0,71.0
1713000512.91,0,0,70.5
1713000514.9,0,0,70.5
1713000516.91,0,0,58.0
1713000518.92,0,0,63.0
1713000520.91,0,0,61.5
1713000522.91,0,0,55.5
1713000524.89,0,0,55.5
1713000526.91,0,0,68.0
1713000528.92,0,0,70.0
1713000530.91,0,0,61.0
1713000532.9,0,0,61.0
1713000534.91,0,0,46.0
1713000536.91,0,0,65.0
1713000538.92,0,0,66.5
1713000540.91,0,0,65.0
1713000542.89,0,0,65.0
1713000544.92,0,0,67.5
1713000546.92,0,0,65.0
1713000548.92,0,0,67.5
1713000550.92,0,0,58.5
1713000552.91,0,0,58.5
1713000554.91,0,0,59.0
1713000556.92,0,0,73.5
1713000558.92,0,0,65.0
1713000560.89,0,0,65.0
1713000562.91,0,0,57.0
1713000564.91,0,0,76.0
1713000566.91,0,0,70.5
1713000568.92,0,0,68.5
1713000570.91,0,0,68.5
1713000572.91,0,0,65.5
1713000574.91,0,0,67.0
1713000576.91,0,0,62.0
1713000578.89,0,0,62.0
1713000580.91,0,0,66.5
1713000582.92,0,0,59.0
1713000584.92,0,0,67.5
1713000586.91,0,0,65.0
1713000588.89,0,0,65.0
1713000590.91,0,0,68.0
1713000592.91,0,0,71.0
1713000594.93,0,0,77.5
1713000596.91,0,0,60.5
1713000598.9,0,0,60.5
1713000600.91,0,0,67.5
1713000602.91,0,0,72.0
1713000604.91,0,0,59.5
1713000606.9,0,0,59.5
1713000608.91,0,0,64.0
1713000610.91,0,0,58.0
1713000612.91,0,0,60.5
1713000614.91,0,0,62.0
1713000616.9,0,0,62.0
1713000618.91,0,0,65.5
1713000620.91,0,0,62.0
1713000622.91,0,0,64.0
1713000624.9,0,0,64.0
1713000626.92,0,0,73.0
1713000628.92,0,0,67.5
1713000630.92,0,0,61.0
1713000632.91,0,0,60.0
1713000634.89,0,0,60.0
1713000636.91,0,0,62.5
1713000638.91,0,0,60.0
1713000640.92,0,0,65.0
1713000642.91,0,0,62.0
1713000644.89,0,0,62.0
1713000646.91,0,0,63.5
1713000648.91,0,0,60.5
1713000650.91,0,0,73.0
1713000652.89,0,0,73.0
1713000654.91,0,0,58.0
1713000656.91,0,0,57.0
1713000658.91,0,0,66.5
1713000660.91,0,0,68.5
1713000662.9,0,0,68.5
1713000664.92,0,0,65.0
1713000666.91,0,0,77.5
1713000668.91,0,0,65.0
1713000670.91,0,0,62.5
1713000672.89,0,0,62.5
1713000674.91,0,0,68.5
1713000676.91,0,0,69.5
1713000678.91,0,0,67.5
1713000680.9,0,0,67.5
1713000682.92,0,0,66.5
1713000684.91,0,0,76.5
1713000686.91,0,0,75.0
1713000688.91,0,0,54.0
1713000690.89,0,0,54.0
1713000692.91,0,0,67.0
1713000694.91,0,0,74.5
1713000696.91,0,0,60.0
1713000698.91,0,0,75.5
1713000700.91,0,0,75.5
1713000702.92,0,0,66.0
1713000704.92,0,0,61.5
1713000706.91,0,0,74.5
1713000708.9,0,0,74.5
1713000710.91,0,0,71.5
1713000712.91,0,0,68.0
1713000714.91,0,0,60.0
1713000716.91,0,0,66.0
1713000718.89,0,0,66.0
1713000720.91,0,0,73.5
1713000722.91,0,0,66.0
1713000724.91,0,0,77.5
1713000726.9,0,0,77.5
1713000728.91,0,0,59.5
1713000730.91,0,0,70.0
1713000732.91,0,0,63.5
1713000734.91,0,0,69.5
1713000736.9,0,0,69.5
1713000738.92,0,0,68.5
1713000740.91,0,0,70.5
1713000742.91,0,0,75.0
1713000744.91,0,0,66.5
1713000746.91,0,0,66.5
1713000748.91,0,0,68.0
1713000750.91,0,0,56.5
1713000752.91,0,0,66.0
1713000754.89,0,0,66.0
1713000756.91,0,0,66.0
1713000758.91,0,0,66.5
1713000760.91,0,0,65.5
1713000762.91,0,0,70.0
1713000764.89,0,0,70.0
1713000766.91,0,0,70.0
1713000768.91,0,0,72.0
1713000770.91,0,0,60.0
1713000772.9,0,0,60.0
1713000774.92,0,0,75.0
1713000776.91,0,0,75.5
1713000778.91,0,0,70.5
1713000780.91,0,0,54.0
1713000782.91,0,0,54.0
1713000784.91,0,0,66.0
1713000786.91,0,0,59.5
1713000788.91,0,0,67.5
1713000790.92,0,0,56.5
1713000792.91,0,0,56.5
1713000794.91,0,0,65.5
1713000796.91,0,0,62.5
1713000798.91,0,0,71.0
1713000800.89,0,0,71.0
1713000802.91,0,0,63.5
1713000804.91,0,0,56.5
1713000806.91,0,0,62.5
1713000808.91,0,0,67.5
1713000810.89,0,0,67.5
1713000812.91,0,0,70.0
1713000814.92,0,0,69.5
1713000816.91,0,0,62.5
1713000818.89,0,0,62.5
1713000820.91,0,0,66.0
1713000822.92,0,0,62.0
1713000824.91,0,0,61.0
1713000826.91,0,0,61.5
1713000828.89,0,0,61.5
1713000830.91,0,0,64.5
1713000832.91,0,0,70.5
1713000834.91,0,0,74.5
1713000836.93,0,0,64.5
1713000838.9,0,0,64.5
1713000840.91,0,0,67.5
1713000842.91,0,0,68.0
1713000844.91,0,0,59.0
1713000846.9,0,0,59.0
1713000848.91,0,0,68.5
1713000850.91,0,0,66.5
1713000852.91,0,0,85.0
1713000854.91,0,0,69.5
1713000856.89,0,0,69.5
1713000858.91,0,0,68.5
1713000860.91,0,0,74.0
1713000862.91,0,0,62.5
1713000864.91,0,0,66.0
1713000866.89,0,0,66.0
1713000868.92,0,0,70.5
1713000870.92,0,0,69.0
1713000872.91,0,0,67.5
1713000874.89,0,0,67.5
1713000876.92,0,0,68.5
1713000878.92,0,0,70.0
1713000880.91,0,0,72.0
1713000882.91,0,0,56.5
1713000884.91,0,0,56.5
1713000886.91,0,0,73.0
1713000888.92,0,0,75.0
1713000890.91,0,0,59.5
1713000892.9,0,0,59.5
1713000894.91,0,0,74.5
1713000896.92,0,0,69.0
1713000898.92,0,0,71.0
1713000900.91,0,0,64.0
1713000902.89,0,0,64.0
1713000904.91,0,0,59.0
1713000906.91,0,0,64.0
1713000908.91,0,0,58.5
1713000910.89,0,0,58.5
1713000912.91,0,0,70.5
1713000914.91,0,0,65.5
1713000916.91,0,0,67.5
1713000918.91,0,0,65.0
1713000920.89,0,0,65.0
1713000922.91,0,0,59.5
1713000924.91,0,0,62.0
1713000926.91,0,0,58.0
1713000928.91,0,0,66.0
1713000930.9,0,0,66.0
1713000932.91,0,0,71.5
1713000934.91,0,0,74.0
1713000936.91,0,0,71.0
1713000938.89,0,0,71.0
1713000940.91,0,0,63.5
1713000942.91,0,0,71.0
1713000944.91,0,0,70.0
1713000946.91,0,0,68.5
1713000948.9,0,0,68.5
1713000950.92,0,0,63.5
1713000952.91,0,0,63.5
1713000954.91,0,0,59.5
1713000956.91,0,0,65.5
1713000958.89,0,0,65.5
1713000960.92,0,0,77.0
1713000962.91,0,0,65.5
1713000964.91,0,0,63.0
1713000966.89,0,0,63.0
1713000968.91,0,0,75.5
1713000970.91,0,0,66.5
1713000972.91,0,0,72.0
1713000974.91,0,0,68.5
1713000976.9,0,0,68.5
1713000978.92,0,0,62.5
1713000980.91,0,0,57.0
1713000982.91,0,0,61.0
